File Name,Time [MJD],RV [m/s],RV [m/s] (raw),RV [m/s] (correction),RV Err. [m/s],Exp. Time [s],Airmass,Quality,Start Time [MJD],BERV [km/s],Time [eMJD],Instrument,CCF FWHM [km/s],CCF FWHM [km/s] (raw),CCF FWHM [km/s] (correction),CCF FWHM Err. [km/s],CCF Contrast,CCF Contrast (raw),CCF Contrast Err.,BIS [m/s],H-alpha Emission,CaII Emission
r.HARPN.2021-05-08T13-38-14.201_S2D_BLAZE_A.fits,59342.56491807988,461.759,446.13931358562115,15.619686414378876,0.005,300.0,1.031087740441342,0.9998373744327343,59342.56821991898,-0.482860921809005,,,6.929753711454085,6.871368923794325,0.8976500512589957,0.0217714291915942,-9775551.793384664,-9858612.901301218,20802.217988499153,-39.766666665909334,0.1699877276860437,0.1012126529034402
r.HARPN.2021-05-08T13-43-38.947_S2D_BLAZE_A.fits,59342.56867913995,461.92100000000005,446.3012813813657,15.61971861863429,0.005,300.0,1.0345422456552178,0.9998265712554542,59342.57197855324,-0.491914821706353,,,6.93047414680373,6.872095894579783,0.8976468766806772,0.0218411010713817,-9780128.023382016,-9863209.922891278,20876.854624704236,-40.11666666590913,0.1712903417448019,0.103962057598886
r.HARPN.2021-05-08T13-49-05.217_S2D_BLAZE_A.fits,59342.572452980094,461.169,445.5492490676803,15.619750932319693,0.005,300.0,1.0385308067175836,0.9998013531231564,59342.57575482639,-0.500963189825425,,,6.930783294844208,6.872408084766081,0.8976436913014713,0.0218408807624608,-9780399.325115306,-9863475.42569163,20877.637666257328,-39.399999999242205,0.1719775335063817,0.0981201415709561
r.HARPN.2021-05-08T13-54-29.948_S2D_BLAZE_A.fits,59342.5762093598,461.445,445.8252169035007,15.619783096499289,0.005,300.0,1.0430299824411955,0.999833841130322,59342.57951328703,-0.509928434318097,,,6.9293885447199886,6.871001899242216,0.8976405206464613,0.0217038479674668,-9774008.32499515,-9857063.397215582,20735.43794424009,-39.1499999992424,0.1727117480835469,0.1016279816100639
r.HARPN.2021-05-08T13-59-55.080_S2D_BLAZE_A.fits,59342.57997940015,461.615,445.9951846223512,15.619815377648758,0.005,300.0,1.0480871439172952,0.9998182370863818,59342.58327638889,-0.518879930434816,,,6.930745850824891,6.872371152473635,0.8976373384472376,0.0214985613449492,-9763978.35451053,-9846914.691694183,20515.11869988939,-38.333333332575656,0.1725055078478683,0.1050618343514935
r.HARPN.2021-05-08T14-05-19.820_S2D_BLAZE_A.fits,59342.58373345016,461.207,445.58715247811983,15.619847521880159,0.005,300.0,1.0536742723456396,0.9998298275425108,59342.58703495371,-0.527742336285985,,,6.929200580684101,6.870813167644958,0.8976341697314875,0.0215762631308308,-9762463.543485394,-9845423.8827182,20589.95585251312,-38.483333332575974,0.1733040863740428,0.1049126302013586
r.HARPN.2021-05-08T14-10-44.175_S2D_BLAZE_A.fits,59342.58748338977,460.87600000000003,445.25612036908393,15.619879630916127,0.005,300.0,1.059818319624941,0.9997712942941988,59342.5907890625,-0.536539096150462,,,6.931407853795712,6.873039605259962,0.8976310044716979,0.0216131410545256,-9751578.815627439,-9834392.622707918,20598.361661700936,-38.316666665909,0.1718150726069251,0.1070635197564894
r.HARPN.2021-05-08T14-16-09.292_S2D_BLAZE_A.fits,59342.59125221008,460.811,445.191088098381,15.619911901619012,0.005,300.0,1.0665756635062211,0.9998090990041076,59342.59455199074,-0.545318886100683,,,6.930970599319083,6.872599052726161,0.8976278232613997,0.0217059384137199,-9735113.936811453,-9817797.889765842,20651.89663665128,-38.79999999924261,0.1718337399511234,0.1059419387337671
r.HARPN.2021-05-08T14-21-34.020_S2D_BLAZE_A.fits,59342.59501306992,461.61800000000005,445.99805589584014,15.61994410415991,0.005,300.0,1.073917767836356,0.9998623392019864,59342.598310416666,-0.554014095280708,,,6.930590433426234,6.872216072406589,0.8976246487568117,0.0215623971731286,-9707332.500216156,-9789789.065308835,20459.23500044047,-40.71666666590856,0.1727740013320519,0.1054705594470993
r.HARPN.2021-05-08T14-26-58.750_S2D_BLAZE_A.fits,59342.59876282979,461.81600000000003,446.1960237883432,15.619976211656802,0.005,300.0,1.0818526990771684,0.9998652733813844,59342.60206886574,-0.562613201266192,,,6.929911117056048,6.8715313986375905,0.8976214836080495,0.0216579051241556,-9670150.714874467,-9752307.172154186,20474.891446735648,-39.783333332575666,0.1713127474740263,0.1045162858917303
